# Generated Energy for each nuclear reaction type given in erg/g/s
#               time[s]              Engen(Total)                     S_src               Engen(weak)                Engen(n,g)                Engen(p,g)                Engen(a,g)                Engen(n,p)                Engen(n,a)                Engen(p,a)               Engen(fiss)
  9.63057818462462E+000     1.64327039506883E+010     1.63489973531788E+010     1.49135468330411E-004     2.23146605743317E+005     1.54457837942993E+010     1.05587628037364E+000     2.83460556829675E+004     2.66610690573477E-006     1.49410063322333E+003     0.00000000000000E+000
  9.77194442351164E+000     1.45900230177901E+010     1.45159518866363E+010     1.29461979585770E-004     1.75877850093286E+005     1.37141235781432E+010     9.80468537838545E-001     2.23420299040646E+004     2.07985299893128E-006     1.49054980401427E+003     0.00000000000000E+000
  9.91331066239867E+000     1.29541796419938E+010     1.28879199194849E+010     1.12618782355331E-004     1.38627258068506E+005     1.21766877254454E+010     9.14898599511208E-001     1.76103594379308E+004     1.62256595606554E-006     1.48703181144634E+003     0.00000000000000E+000
  1.00546769012857E+001     1.15019157734972E+010     1.14427035109973E+010     9.81563793032166E-005     1.09269802768796E+005     1.08116651827991E+010     8.57769712325563E-001     1.38811978352717E+004     1.26585610592855E-006     1.48354650352115E+003     0.00000000000000E+000
  1.01960431401727E+001     1.02125154013910E+010     1.01593015724907E+010     8.57038780704739E-005     8.61319342305988E+004     9.59970899039245E+009     8.07906104503510E-001     1.09420167618576E+004     9.87591272330617E-007     1.48009370863061E+003     0.00000000000000E+000
  1.03467846385922E+001     9.03296921574186E+009     8.98594630084748E+009     7.42944699826343E-005     6.68320229305988E+004     8.45667946011846E+009     7.61617743859489E-001     8.49031513678574E+003     7.57928819516307E-007     1.47644753467954E+003     0.00000000000000E+000
  1.04975261370117E+001     7.95761473591245E+009     7.91543498531374E+009     6.45133742594961E-005     5.18576813428441E+004     7.44975483658875E+009     7.21436860615529E-001     6.58806094959986E+003     5.81682817443418E-007     1.47283786833756E+003     0.00000000000000E+000
  1.06482676354312E+001     7.01018477563316E+009     6.97297615660000E+009     5.61068138471972E-005     4.02392745056943E+004     6.56273788928162E+009     6.86505051074919E-001     5.11209991898382E+003     4.46427895310680E-007     1.46926444678647E+003     0.00000000000000E+000
  1.07990091338506E+001     6.17549457260054E+009     6.14384605599635E+009     4.88645674892710E-005     3.12245484430115E+004     5.78135574928357E+009     6.56094278179059E-001     3.96688380278064E+003     3.42629101332373E-007     1.46572699373876E+003     0.00000000000000E+000
  1.09851789736549E+001     5.36147382060343E+009     5.33346900104195E+009     4.12696981302402E-005     2.28280355690852E+004     4.94355122114313E+009     6.23863870650760E-001     2.90018880839397E+003     2.47115690619078E-007     1.46140735644308E+003     0.00000000000000E+000
  1.11713488134591E+001     4.58429665913958E+009     4.55989085544236E+009     3.49162070968275E-005     1.66900590551500E+004     4.22720676122858E+009     5.96613943971724E-001     2.12040775278114E+003     1.78234599560106E-007     1.45714158069178E+003     0.00000000000000E+000
  1.13575186532633E+001     3.91994094214237E+009     3.89915101560396E+009     2.95866621616360E-005     1.22027647692131E+004     3.61468628855565E+009     5.73537226031607E-001     1.55032582127983E+003     1.28556364761467E-007     1.45292908768799E+003     0.00000000000000E+000
  1.15436884930676E+001     3.35197874899288E+009     3.33366445333426E+009     2.51052696110336E-005     8.92203733933469E+003     3.09092182732558E+009     5.53967808178773E-001     1.13352614092673E+003     9.27255852114608E-008     1.44876928478763E+003     0.00000000000000E+000
  1.17298583328718E+001     2.86631299270806E+009     2.85098303086868E+009     2.13292204795481E-005     6.52340847723153E+003     2.64305197531290E+009     5.37354248050484E-001     8.28789880576071E+002     6.68820321613848E-008     1.44466156875234E+003     0.00000000000000E+000
  1.18841119111797E+001     2.48328395621858E+009     2.46914515842474E+009     1.86507839029748E-005     5.03272612727356E+003     2.32155497089652E+009     5.25496975841512E-001     6.39403279472903E+002     5.10209502880342E-008     1.44129708602282E+003     0.00000000000000E+000
  1.20383654894877E+001     2.18120902366867E+009     2.16891446684303E+009     1.63206011435604E-005     3.88271896870307E+003     2.03916856410450E+009     5.15129233481327E-001     4.93297607355140E+002     3.89216382027194E-008     1.43796759244121E+003     0.00000000000000E+000
  1.21926190677956E+001     1.91589865463336E+009     1.90526594306103E+009     1.42913911367320E-005     2.99551320368381E+003     1.79113223756071E+009     5.06058866690413E-001     3.80579681387431E+002     2.96917572915924E-008     1.43467273623640E+003     0.00000000000000E+000
  1.23468726461035E+001     1.68287581940384E+009     1.67477847823502E+009     1.25227512104878E-005     2.31104436889083E+003     1.57326623586805E+009     4.98119837987436E-001     2.93618754882075E+002     2.26507248928918E-008     1.43141216469759E+003     0.00000000000000E+000
  1.25011262244115E+001     1.47817129826018E+009     1.46971088163952E+009     1.09800639590084E-005     1.78298308720947E+003     1.38190122422879E+009     4.91168257470907E-001     2.26528965849714E+002     1.72794491687283E-008     1.42818552477834E+003     0.00000000000000E+000
  1.26514041516879E+001     1.30054283943705E+009     1.29356734257305E+009     9.66599373065820E-006     1.38480334254684E+003     1.21787297714821E+009     4.85225831614741E-001     1.75940364410418E+002     1.32741102811865E-008     1.42507434131780E+003     0.00000000000000E+000
  1.28016820789643E+001     1.14620612279062E+009     1.14003647821793E+009     8.51435907253723E-006     1.07554122951162E+003     1.07331077782335E+009     4.80000935652220E-001     1.36648607297447E+002     1.01971498411696E-008     1.42199470244351E+003     0.00000000000000E+000
  1.29519600062407E+001     1.01016344860685E+009     1.00480635624695E+009     7.50463200759645E-006     8.35345589551878E+002     9.45907329107338E+008     4.75405808516858E-001     1.06131671145773E+002     7.83343312710693E-009     1.41894628342240E+003     0.00000000000000E+000
  1.31022379335171E+001     8.90251090699134E+008     8.85482766830575E+008     6.61898727656869E-006     6.48794336485132E+002     8.33627706018672E+008     4.71363643549493E-001     8.24302204180203E+001     6.01765170907389E-009     1.41592876078323E+003     0.00000000000000E+000
  1.32743829476218E+001     7.77523960513799E+008     7.72227218530563E+008     5.73709020255201E-006     4.85716284279991E+002     7.21295228038832E+008     4.67326606048514E-001     6.17110118774731E+001     4.44880135624695E-009     1.41250970785646E+003     0.00000000000000E+000
  1.34465279617264E+001     6.72735048710446E+008     6.69682283223343E+008     4.97764772274688E-006     3.63634534748072E+002     6.24104016278939E+008     4.63839366118791E-001     4.62003896340220E+001     3.28901345439713E-009     1.40913029348268E+003     0.00000000000000E+000
  1.36186729758310E+001     5.82078869605984E+008     5.79189794059259E+008     4.32345457877253E-006     2.72239031651009E+002     5.40010173711030E+008     4.60826255124716E-001     3.45884699658150E+001     2.43159335354016E-009     1.40579003992469E+003     0.00000000000000E+000
  1.37908179899356E+001     5.03649781958936E+008     5.00652492926084E+008     3.75980112829241E-006     2.03814424090793E+002     4.67246679601232E+008     4.58222252018350E-001     2.58950205427833E+001     1.79769236242392E-009     1.40248847309800E+003     0.00000000000000E+000
  1.39629630040402E+001     4.35787197832104E+008     4.32832314240354E+008     3.27410458192613E-006     1.52587510759852E+002     4.04287214482967E+008     4.55971474376889E-001     1.93865560062168E+001     1.32904363126381E-009     1.39922512282951E+003     0.00000000000000E+000
  1.41295011156620E+001     3.77942295986720E+008     3.76516497132239E+008     2.86824793401264E-006     1.15318559172404E+002     3.51464593414234E+008     4.54084784578982E-001     1.46514687164843E+001     9.92286329689016E-010     1.39610399351509E+003     0.00000000000000E+000
  1.42960392272838E+001     3.28553626046556E+008     3.26521086135142E+008     2.51683033265068E-006     8.71527766710879E+001     3.05544073197325E+008     4.52445873076958E-001     1.10729521976466E+001     7.40860615958420E-010     1.39301777754589E+003     0.00000000000000E+000
  1.44625773389056E+001     2.85625750425623E+008     2.83788015523531E+008     2.21257828306515E-006     6.58663736450796E+001     2.65623341115840E+008     4.51022037333509E-001     8.36847187586455E+000     5.53141768970761E-010     1.38996606076223E+003     0.00000000000000E+000
  1.46291154505274E+001     2.48307033348865E+008     2.46400979409505E+008     1.94920683157129E-006     4.97789610654486E+001     2.30918239119483E+008     4.49784940755771E-001     6.32453235614646E+000     4.12986543978716E-010     1.38694843302450E+003     0.00000000000000E+000
  1.47956535621493E+001     2.15865438437493E+008     2.14308894566097E+008     1.72128276780553E-006     3.76207825363129E+001     2.00747466407651E+008     4.48710019528827E-001     4.77980935162444E+000     3.08343808586358E-010     1.38396448829288E+003     0.00000000000000E+000
  1.49452781103842E+001     1.88974088511189E+008     1.87042923241714E+008     1.54284123479734E-006     2.92521095871899E+001     1.77017178978049E+008     4.47864912869981E-001     3.71655074235898E+000     2.37147425112122E-010     1.38131198639642E+003     0.00000000000000E+000
  1.50949026586192E+001     1.66646380168505E+008     1.65459606333517E+008     1.38623066942531E-006     2.27448478213731E+001     1.56091379558427E+008     4.47119940189104E-001     2.88978824897031E+000     1.82388752461331E-010     1.37868606026283E+003     0.00000000000000E+000
  1.52445272068542E+001     1.46945849058202E+008     1.45639618346168E+008     1.24884197963929E-006     1.76851248628451E+001     1.37639149246856E+008     4.46463229652837E-001     2.24693864152060E+000     1.40273918622201E-010     1.37608642410828E+003     0.00000000000000E+000
  1.53941517550892E+001     1.29570697925693E+008     1.28108880721769E+008     1.12837857692904E-006     1.37510011079049E+001     1.21368371522264E+008     4.45884313779449E-001     1.74709888085783E+000     1.07883962205491E-010     1.37351279493040E+003     0.00000000000000E+000
  1.55540887683403E+001     1.13768160447530E+008     1.12786954743892E+008     1.01604809216500E-006     1.05083270841991E+001     1.06097604977109E+008     4.45341112761948E-001     1.33510933131310E+000     8.14859623200917E-011     1.37079022588624E+003     0.00000000000000E+000
  1.57140257815913E+001     9.94497827815469E+007     9.83921093486474E+007     9.18586889004790E-007     8.03040910906059E+000     9.27487348064466E+007     4.44866382043256E-001     1.02028379858860E+000     6.15479413072217E-011     1.36809671343849E+003     0.00000000000000E+000
  1.58739627948424E+001     8.69341053030299E+007     8.56314465143236E+007     8.34103984181230E-007     6.13681735174915E+000     8.10795035375678E+007     4.44451465212330E-001     7.79698284531519E-001     4.64885181729145E-011     1.36543192252246E+003     0.00000000000000E+000
  1.60338998080935E+001     7.60022946701559E+007     7.56026519837931E+007     7.60951189435762E-007     4.68972568070080E+000     7.08783314249048E+007     4.44088808752651E-001     5.95841673572516E-001     3.51137001803732E-011     1.36279552171019E+003     0.00000000000000E+000
  1.61938368213446E+001     6.64408316397490E+007     6.61020470284171E+007     6.97692732232563E-007     3.58385807681540E+000     6.19605713896601E+007     4.43771825430923E-001     4.55338408053500E-001     2.65220212938623E-011     1.36018718320078E+003     0.00000000000000E+000
  1.63881506549427E+001     5.72618875125855E+007     5.62080300579675E+007     6.32356990718174E-007     2.58494558171272E+000     5.26218331937923E+007     4.43439925779823E-001     3.28424037552879E-001     1.88600758261986E-011     1.35705550000129E+003     0.00000000000000E+000
  1.65824644885408E+001     4.86301711673961E+007     4.75440515857374E+007     5.77850624286345E-007     1.86446679031027E+000     4.46907678852536E+007     4.43158092812931E-001     2.36885362106670E-001     1.34116717916036E-011     1.35396418641081E+003     0.00000000000000E+000
  1.67767783221389E+001     4.13087407418167E+007     4.14287078234034E+007     5.32530938089053E-007     1.34480307289219E+000     3.79550898851309E+007     4.42918765445878E-001     1.70860747214641E-001     9.53725113036785E-012     1.35091267597016E+003     0.00000000000000E+000
  1.69710921557370E+001     3.50799306379275E+007     3.48814898276272E+007     4.95005246603504E-007     9.69977750253220E-001     3.22345582720302E+007     4.42715527224945E-001     1.23238218328831E-001     6.78207500370473E-012     1.34790040993809E+003     0.00000000000000E+000
  1.71654059893352E+001     2.97927677097629E+007     2.95396475648462E+007     4.64093101722885E-007     6.99623379750017E-001     2.73761977206276E+007     4.42542934429328E-001     8.88889914098327E-002     4.82282444356333E-012     1.34492683722279E+003     0.00000000000000E+000
  1.73133076090311E+001     2.57867981272675E+007     2.52241801696720E+007     4.44372097113221E-007     5.45572668079530E-001     2.41750490272479E+007     4.42429221041762E-001     6.93164458132588E-002     3.72047419642472E-012     1.34268910630622E+003     0.00000000000000E+000
  1.74612092287270E+001     2.27774233807664E+007     2.26374881058262E+007     4.27517354146044E-007     4.25438287389465E-001     2.13481096894837E+007     4.42328805265794E-001     5.40530578835716E-002     2.87005908788237E-012     1.34047324043314E+003     0.00000000000000E+000
  1.76091108484229E+001     2.01137380691573E+007     2.00549384672736E+007     4.13193115913938E-007     3.31757225870943E-001     1.88517384076917E+007     4.42240135295238E-001     4.21506329087671E-002     2.21402874248902E-012     1.33827900534380E+003     0.00000000000000E+000
  1.77570124681188E+001     1.77609036983040E+007     1.75358584064405E+007     4.01102525419624E-007     2.58705834612560E-001     1.66473220915968E+007     4.42161838326093E-001     3.28692613385782E-002     1.70796005316331E-012     1.33610616925245E+003     0.00000000000000E+000
  1.78996519937301E+001     1.57158460327490E+007     1.54008953201307E+007     3.91312403324026E-007     2.03535004218378E-001     1.47659324649528E+007     4.42095016840887E-001     2.58596618360632E-002     1.32979946180879E-012     1.33403069491072E+003     0.00000000000000E+000
  1.80422915193414E+001     1.39375375251975E+007     1.33648526636787E+007     3.83147645259003E-007     1.60131019316265E-001     1.30972193971149E+007     4.42035750649444E-001     2.03450709072095E-002     1.03537599473018E-012     1.33197470708321E+003     0.00000000000000E+000
  1.81849310449527E+001     1.23679111750100E+007     1.27155238377126E+007     3.76423460286991E-007     1.25983195891585E-001     1.16170997935659E+007     4.41983183844689E-001     1.60064996186242E-002     8.06140704826337E-013     1.32993800428047E+003     0.00000000000000E+000
  1.83275705705639E+001     1.09756230728834E+007     1.17002849044439E+007     3.70976231900968E-007     9.91171524919654E-002     1.03042373626520E+007     4.41936558228149E-001     1.25930976558879E-002     6.27657435861295E-013     1.32792038707972E+003     0.00000000000000E+000
  1.84702100961752E+001     9.73488774361343E+006     1.02399808423948E+007     3.66661150284077E-007     7.79802241343948E-002     9.13973739545567E+006     4.41895202425807E-001     9.90759487086190E-003     4.88690615219213E-013     1.32592165810670E+003     0.00000000000000E+000
  1.86461949619433E+001     8.51281414035244E+006     8.43186360232306E+006     3.62708056101789E-007     5.80056476662700E-002     7.88273002891282E+006     4.41850562180859E-001     7.36977191915077E-003     3.58870553802106E-013     1.32348141699489E+003     0.00000000000000E+000
  1.88221798277113E+001     7.33919124036560E+006     6.91796614881733E+006     3.60072878193850E-007     4.31476989130146E-002     6.79861365772838E+006     4.41812062534260E-001     5.48203005752750E-003     2.63538003503386E-013     1.32106926760801E+003     0.00000000000000E+000
  1.89981646934794E+001     6.33526006521379E+006     6.72191340214164E+006     3.58573605468280E-007     3.20955834628074E-002     5.86359824300484E+006     4.41778858349629E-001     4.07782940198458E-003     1.93530312681863E-013     1.31868485188909E+003     0.00000000000000E+000
  1.91741495592474E+001     5.46818280247196E+006     6.31429742403722E+006     3.58053402041653E-007     2.38743869202007E-002     5.05717176819356E+006     4.41750220992485E-001     3.03330450446831E-003     1.42119642845535E-013     1.31632781632843E+003     0.00000000000000E+000
  1.93501344250155E+001     4.71763481412261E+006     5.65078774865999E+006     3.58377153897106E-007     1.77590172209073E-002     4.36165262458270E+006     4.41725522404173E-001     2.25633050039355E-003     1.04365993137149E-013     1.31399781190949E+003     0.00000000000000E+000
  1.94997235153021E+001     4.10402060966709E+006     3.49075827395020E+006     3.59228276874085E-007     1.38094419439809E-002     3.84618073765276E+006     4.41707217648269E-001     1.75452643911218E-003     8.02733999018972E-014     1.31203827840771E+003     0.00000000000000E+000
  1.96493126055886E+001     3.62449520322764E+006     3.89032491543849E+006     3.60542355169264E-007     1.07381466548809E-002     3.39161308589661E+006     4.41691075764446E-001     1.36431018671991E-003     6.17419500119881E-014     1.31009781724781E+003     0.00000000000000E+000
  1.97989016958752E+001     3.19430323539194E+006     3.34884148131729E+006     3.62264588197327E-007     8.34991045799920E-003     2.99076684069509E+006     4.41676841644918E-001     1.06087841018097E-003     4.74884884631683E-014     1.30817622156800E+003     0.00000000000000E+000
  1.99484907861617E+001     2.81539368977431E+006     2.66499970550681E+006     3.64346609155793E-007     6.49285375495840E-003     2.63729959303844E+006     4.41664290036144E-001     8.24934402988287E-004     3.65256289112628E-014     1.30627328674695E+003     0.00000000000000E+000
  2.01160815330595E+001     2.45878551760683E+006     1.38195326026235E+006     3.67054038678914E-007     4.89832323548143E-003     2.29068507620103E+006     4.41651981835325E-001     6.22345046326437E-004     2.72203790782172E-014     1.30416326591412E+003     0.00000000000000E+000
  2.02836722799573E+001     2.13523437989132E+006     1.28896983886891E+006     3.70107117892929E-007     3.69542435197488E-003     1.98963692367723E+006     4.41641291739533E-001     4.69513532973424E-004     2.02859681381093E-014     1.30207613216328E+003     0.00000000000000E+000
  2.04512630268551E+001     1.85368647210114E+006     1.03116179215833E+006     3.73460163977211E-007     2.78793492081046E-003     1.72815620915120E+006     4.41632006707588E-001     3.54214578314468E-004     1.51181550917893E-014     1.30001160755570E+003     0.00000000000000E+000
  2.06188537737529E+001     1.61130820623204E+006     9.62709264715513E+005     3.77073555613217E-007     2.10329224888293E-003     1.50103734108965E+006     4.41623941875892E-001     2.67228898890234E-004     1.12667997787954E-014     1.29796941752934E+003     0.00000000000000E+000
  2.07864445206506E+001     1.40056687601131E+006     1.01294697721193E+006     3.80912949331741E-007     1.58677674553933E-003     1.30376585658990E+006     4.41616936927093E-001     2.01604224870111E-004     8.39656438895261E-015     1.29594929085949E+003     0.00000000000000E+000
  2.09957589853544E+001     1.19807744250674E+006     1.14757921765506E+006     3.85980659239258E-007     1.11600252511106E-003     1.09338794679893E+006     4.41609466603737E-001     1.41791102772109E-004     5.81584216311638E-015     1.29345680885164E+003     0.00000000000000E+000
  2.12050734500582E+001     1.00325609575384E+006     6.96296018574076E+005     3.91305068849696E-007     7.84906892128197E-004     9.16960792877204E+005     4.41603201858907E-001     9.97245181284576E-005     4.02835092278379E-015     1.29099781102637E+003     0.00000000000000E+000
  2.14143879147620E+001     8.43173452191249E+005     8.49844723285270E+005     3.96844546366508E-007     5.52042602436410E-004     7.69002927393081E+005     4.41597948042105E-001     7.01384879728193E-005     2.79025278305966E-015     1.28857179031615E+003     0.00000000000000E+000
  2.16237023794658E+001     7.08117325715279E+005     7.81796382797736E+005     4.02564208535569E-007     3.88263372030465E-004     6.44918603963476E+005     4.41593541957200E-001     4.93298991242964E-005     1.93267693226851E-015     1.28617824734203E+003     0.00000000000000E+000
  2.18330168441696E+001     5.95804373310142E+005     8.47273007447819E+005     4.08434837912471E-007     2.73073868789448E-004     5.40856136378128E+005     4.41589846830944E-001     3.46947649155040E-005     1.33867439218923E-015     1.28381669029850E+003     0.00000000000000E+000
  2.20569684829619E+001     4.92530134407327E+005     4.86826750850840E+004     4.14855405795683E-007     1.87379704765282E-004     4.48025731588399E+005     4.41586550546034E-001     2.38070923553439E-005     9.03681184098914E-016     1.28132486222863E+003     0.00000000000000E+000
  2.22809201217543E+001     4.11945126802461E+005     5.70808471161961E+005     4.21395749531987E-007     1.28569123513067E-004     3.71116284812468E+005     4.41583819596884E-001     1.63350508221587E-005     6.09996512356247E-016     1.27886851171216E+003     0.00000000000000E+000
  2.25048717605466E+001     3.44102154720811E+005     8.86708336643975E+005     4.28035252355514E-007     8.82139837999701E-005     3.07404604951538E+005     4.41581557284891E-001     1.12078224564306E-005     4.11742965585015E-016     1.27644706430954E+003     0.00000000000000E+000
  2.27288233993390E+001     2.86240484499008E+005     8.53297081351693E+005     4.34756820274913E-007     6.05257777910440E-005     2.54631314084227E+005     4.41579683381448E-001     7.68996187149575E-006     2.77924813328889E-016     1.27405995489828E+003     0.00000000000000E+000
  2.30178992468105E+001     2.32428798412111E+005     7.46002860898772E+005     4.43531667379106E-007     3.72235041342498E-005     1.99687181296929E+005     4.41577732396252E-001     4.72934571275159E-006     1.67354492006295E-016     1.27102855125508E+003     0.00000000000000E+000
  2.33069750942820E+001     1.78039915186417E+005    -2.32910327146447E+004     4.52395208622062E-007     2.28963145597396E-005     1.56611717257273E+005     4.41576202851190E-001     2.90903797684088E-006     1.00790376136070E-016     1.26805226101944E+003     0.00000000000000E+000
  2.35960509417536E+001     1.41882656157404E+005     2.82719955884478E+005     4.61328026897097E-007     1.40845794290985E-005     1.22832486704152E+005     4.41575003402148E-001     1.78948347154331E-006     6.07059027467052E-017     1.26512993517979E+003     0.00000000000000E+000
  2.38851267892251E+001     1.08442256111758E+005    -1.18880169677126E+005     4.70314948259840E-007     8.66374709492092E-006     9.63371805994537E+004     4.41574062594641E-001     1.10075223126356E-006     3.65617148993346E-017     1.26226044873793E+003     0.00000000000000E+000
  2.41742026366966E+001     8.63003100657016E+004    -4.84714917006465E+004     4.79344148847204E-007     5.32914389377022E-006     7.55560699867282E+004     4.41573324689730E-001     6.77081979541443E-007     2.20197403945782E-017     1.25944270021787E+003     0.00000000000000E+000
  2.44952544047022E+001     6.91355011786219E+004     2.63074775207590E+005     4.89410402246964E-007     3.10548539333824E-006     5.76772606901402E+004     4.41572689841247E-001     3.94560222041324E-007     1.25344286735791E-017     1.25637259741069E+003     0.00000000000000E+000
  2.48163061727078E+001     5.23194829709076E+004     9.29248992001438E+004     4.99507547464691E-007     1.80892832132691E-006     4.40199218843564E+004     4.41572204890712E-001     2.29829179608890E-007     7.13209271786071E-018     1.25336353687265E+003     0.00000000000000E+000
  2.51373579407133E+001     3.91769658165597E+004    -7.30402139156604E+004     5.09628146966883E-007     1.05347335197120E-006     3.35929507033858E+004     4.41571834645540E-001     1.33846605970845E-007     4.05732707450047E-018     1.25041410729479E+003     0.00000000000000E+000
  2.54584097087189E+001     2.99856308503608E+004    -8.96261425802492E+004     5.19766507318964E-007     6.13554702033679E-007     2.56365286572858E+004     4.41571552125722E-001     7.79537653220857E-008     2.30829269418743E-018     1.24752293007838E+003     0.00000000000000E+000
  2.58653088861909E+001     2.42992588719817E+004     1.75287027095967E+005     5.32634639517510E-007     3.09522776470887E-007     1.82083224139727E+004     4.41571288362086E-001     3.93256963088479E-008     1.13039432567484E-018     1.24394026393967E+003     0.00000000000000E+000
  2.62722080636629E+001     1.67538614086271E+004     8.21383150124329E+003     5.45517797811310E-007     1.56372766658880E-007     1.29415583312599E+004     4.41571101347847E-001     1.98675780926788E-008     5.54368733697189E-019     1.24044633768695E+003     0.00000000000000E+000
  2.66791072411350E+001     1.24444324709371E+004     2.09717000516510E+004     5.58411257249986E-007     7.90631032189699E-008     9.20149147630597E+003     4.41570968544204E-001     1.00451786528224E-008     2.72089772734025E-019     1.23703855972127E+003     0.00000000000000E+000
  2.70860064186070E+001     9.59085523147338E+003    -1.60822598624568E+003     5.71311707250324E-007     3.99731315847829E-008     6.54164167428881E+003     4.41570874097352E-001     5.07869324307968E-009     1.33538904382703E-019     1.23371441437428E+003     0.00000000000000E+000
  2.74929055960790E+001     8.44090780853081E+003     1.91498753518069E+005     5.84216852042454E-007     2.02171507246170E-008     4.65079229884225E+003     4.41570806956479E-001     2.56864305374889E-009     6.55633896752358E-020     1.23047145973378E+003     0.00000000000000E+000
  2.80228552077288E+001     5.34691718921410E+003     6.15296426029552E+004     6.01029026034671E-007     8.30878913929493E-009     2.97880649885614E+003     4.41570747587146E-001     1.05565387521068E-009     2.59227637538741E-020     1.22636563134092E+003     0.00000000000000E+000
  2.85528048193786E+001     2.86520660229751E+003    -4.65115828742171E+004     6.17843994798945E-007     3.40729576113345E-009     1.90333432443080E+003     4.41570709399051E-001     4.32906036484605E-010     1.02271943130795E-020     1.22238844900060E+003     0.00000000000000E+000
  2.90827544310283E+001     4.58929551432696E+003     2.40696615670684E+005     6.34660256403564E-007     1.40218424378711E-009     1.21439616122393E+003     4.41570684936154E-001     1.78151257172500E-010     4.04907586009398E-021     1.21853504421323E+003     0.00000000000000E+000
  2.96127040426781E+001     1.79414980137082E+003    -9.30813596956603E+004     6.51476857850623E-007     5.87403156959534E-010     7.75850899205887E+002     4.41570669364300E-001     7.46311416233094E-011     1.63189556614306E-021     1.21480073340761E+003     0.00000000000000E+000
  3.04383049816919E+001     2.36143657633500E+003     4.08071630757988E+004     6.77674598555958E-007     1.75744161134185E-010     4.01208192876130E+002     4.41570656061609E-001     2.23287655569215E-011     4.59701029773131E-022     1.20920987737967E+003     0.00000000000000E+000
  3.12639059207057E+001     6.01308852039127E+002    -9.76453786248869E+004     7.03870459374440E-007     7.21491699190915E-011     2.23602258100749E+002     4.41570649755357E-001     9.16674494252182E-012     1.77692055625660E-022     1.20388104280708E+003     0.00000000000000E+000
  3.20895068597195E+001     6.41813258270175E+002    -7.96681707525619E+004     7.30063820716947E-007     4.19755260233360E-011     1.32957323769028E+002     4.41570646536931E-001     5.33310281069465E-012     9.73371362712476E-023     1.19879891524972E+003     0.00000000000000E+000
  3.36653715335185E+001     1.15025651137868E+003    -1.99837581101919E+004     7.80053074956553E-007     2.70544549330614E-011     4.11802826376843E+001     4.41570643278461E-001     3.43734083440524E-012     5.59120707316126E-023     1.18971827526082E+003     0.00000000000000E+000
  3.52412362073176E+001     1.17521533593982E+003    -1.52662472967831E+003     8.30033272722827E-007     2.55904581070503E-011     1.13192078032978E+001     4.41570642218466E-001     3.25133612339498E-012     4.71255538617110E-023     1.18138564533305E+003     0.00000000000000E+000
  4.10286025206800E+001     1.23095285140953E+003     4.34378119785558E+003     1.01348795676764E-006     2.56054469149556E-011     1.20054600667444E+001     4.41570642243358E-001     3.25324049152230E-012     3.31755237718861E-023     1.15854749797213E+003     0.00000000000000E+000
  4.68159688340425E+001     1.23368447577273E+003     5.57231560724302E+003     1.19690047114452E-006     2.56090990990593E-011     1.21667934414473E+001     4.41570642249327E-001     3.25370451128303E-012     2.22778130735212E-023     1.13904035986147E+003     0.00000000000000E+000
  5.26033351474050E+001     1.23504420619530E+003     5.95437726380565E+003     1.38026910102773E-006     2.56089020996359E-011     1.21633153164823E+001     4.41570642249150E-001     3.25367948198300E-012     1.45758782686091E-023     1.12300831880298E+003     0.00000000000000E+000
  8.10869615082064E+001     1.15654393395070E+003    -7.72359921338591E+003     2.28244711497007E-006     2.56086164065715E-011     1.21457106471280E+001     4.41570642246213E-001     3.25364318391736E-012    -1.11827218335027E-024     1.06865402143843E+003     0.00000000000000E+000
  1.09570587869008E+002     1.11249202001410E+003    -6.18401395786420E+002     3.18442618734594E-006     2.56085696870371E-011     1.21445961288306E+001     4.41570642242542E-001     3.25363724806811E-012    -2.49978996169898E-024     1.03088150209058E+003     0.00000000000000E+000
  1.59031582929585E+002     1.04623032008841E+003     2.58746263869746E+003     4.75061050885493E-006     2.56085390883293E-011     1.21449809014292E+001     4.41570642235817E-001     3.25363336040438E-012    -2.39568417247673E-025     9.74858478548019E+002     0.00000000000000E+000
  2.08492577990163E+002     1.00616066830616E+003     1.53703772910666E+003     6.31680907478720E-006     2.56085037370548E-011     1.21450215512591E+001     4.41570642229218E-001     3.25362886891535E-012     5.01799157816014E-025     9.19444949249414E+002     0.00000000000000E+000
  2.57953573050741E+002     9.62922927142642E+002     2.75957937250053E+003     7.88300706408257E-006     2.56084699009768E-011     1.21450205472915E+001     4.41570642222670E-001     3.25362456993648E-012     6.49166681710527E-025     8.66262069727373E+002     0.00000000000000E+000
  3.22810374230768E+002     8.87802918996260E+002    -4.82146738673220E+001     9.93670506420492E-006     2.56084284412504E-011     1.21450178521047E+001     4.41570642214091E-001     3.25361930234818E-012     7.44774406414077E-025     8.00886945302679E+002     0.00000000000000E+000
  3.87667175410796E+002     8.27837757366380E+002     9.61789675971730E+001     1.19903860128880E-005     2.56083900664758E-011     1.21450168567428E+001     4.41570642205505E-001     3.25361442671124E-012     8.69398239793753E-025     7.40392925510127E+002     0.00000000000000E+000
  5.08844568695872E+002     7.51969797789268E+002     6.05662517165213E+002     1.58274046453795E-005     2.56083258085334E-011     1.21450166871693E+001     4.41570642189452E-001     3.25360626253191E-012     1.13768823784985E-024     6.39130463802715E+002     0.00000000000000E+000
