# Generated Energy for each nuclear reaction type given in erg/g/s
#               time[s]              Engen(Total)                     S_src               Engen(weak)                Engen(n,g)                Engen(p,g)                Engen(a,g)                Engen(n,p)                Engen(n,a)                Engen(p,a)               Engen(fiss)
  9.10460001786709E-007     1.87782610336677E+016     1.87139847027690E+016     2.83576673045614E+005     2.18658953763976E+015     8.88591097761211E+015     7.03741615319156E+007     3.77559638440800E+010     7.55839745471679E+002     2.88799167597344E+005     0.00000000000000E+000
  9.96300780608731E-007     1.88358854199258E+016     1.87701954929853E+016     2.88069341387305E+005     2.22123137235397E+015     8.88656396382252E+015     7.25865050458158E+007     4.19696990633747E+010     8.40109933062821E+002     3.16366929026752E+005     0.00000000000000E+000
  1.08214155943075E-006     1.88848222853150E+016     1.88178533814007E+016     2.91584116200716E+005     2.24833291130126E+015     8.88721650624293E+015     7.47964945810123E+007     4.61413677503597E+010     9.23521105174859E+002     3.43992826641958E+005     0.00000000000000E+000
  1.16798233825278E-006     1.89270855739858E+016     1.88574626834859E+016     2.94348504162233E+005     2.26964840234733E+015     8.88786851057045E+015     7.70041322174575E+007     5.02730037257396E+010     1.00611422074622E+003     3.71676794291713E+005     0.00000000000000E+000
  1.25382311707480E-006     1.89642381465151E+016     1.88908600030737E+016     2.96536493268025E+005     2.28651942401527E+015     8.88851990489353E+015     7.92094201154806E+007     5.43682512474239E+010     1.08796244906091E+003     3.99418765632279E+005     0.00000000000000E+000
  1.33683194757422E-006     1.89969380700486E+016     1.89216161191931E+016     2.98230890135641E+005     2.29958447845378E+015     8.88914917689405E+015     8.13397213527948E+007     5.82981547373914E+010     1.16648963620259E+003     4.26300611970716E+005     0.00000000000000E+000
  1.41984077807365E-006     1.90262323051989E+016     1.89488638139829E+016     2.99604897866646E+005     2.31017909130962E+015     8.88977778864264E+015     8.34678294761920E+007     6.22025743864497E+010     1.24449159169534E+003     4.53236575604235E+005     0.00000000000000E+000
  1.50284960857308E-006     1.90533514449245E+016     1.89746034021669E+016     3.00729958188098E+005     2.31885413211829E+015     8.89040571105342E+015     8.55937465869224E+007     6.60855442383616E+010     1.32204916842787E+003     4.80226596280752E+005     0.00000000000000E+000
  1.58585843907250E-006     1.90787759641640E+016     1.90000427249947E+016     3.01661790117688E+005     2.32603923648144E+015     8.89103292162117E+015     8.77174748171887E+007     6.99509207633395E+010     1.39923963587977E+003     5.07270613722058E+005     0.00000000000000E+000
  1.68322013232381E-006     1.91048762775472E+016     1.90251194621609E+016     3.02566284092685E+005     2.33301354087889E+015     8.89176765151145E+015     9.02056255260404E+007     7.44669687371832E+010     1.48940401342148E+003     5.39059476338126E+005     0.00000000000000E+000
  1.78058182557511E-006     1.91317182773428E+016     1.90494348800915E+016     3.03317733270588E+005     2.33880775462639E+015     8.89250135734656E+015     9.26907714507102E+007     7.89687911117451E+010     1.57926318872706E+003     5.70922442767937E+005     0.00000000000000E+000
  1.87794351882642E-006     1.91575085237795E+016     1.90732428671494E+016     3.03956112534779E+005     2.34373011418928E+015     8.89323402371408E+015     9.51729161378538E+007     8.34608288992526E+010     1.66890606738763E+003     6.02859415780400E+005     0.00000000000000E+000
  1.97530521207773E-006     1.91825308678264E+016     1.90986169189249E+016     3.04510772746714E+005     2.34800693682030E+015     8.89396563964907E+015     9.76520631577490E+007     8.79467307078371E+010     1.75840567110746E+003     6.34870298196863E+005     0.00000000000000E+000
  2.07266690532903E-006     1.92069564252299E+016     1.91216370969174E+016     3.05003174855581E+005     2.35180370260488E+015     8.89469619748953E+015     1.00128216098070E+008     9.24294251849021E+010     1.84782059502567E+003     6.66954992907201E+005     0.00000000000000E+000
  2.20686478547967E-006     1.92354211021131E+016     1.91481422240036E+016     3.05608851111689E+005     2.35647388782916E+015     8.89570141329412E+015     1.03536305082277E+008     9.86073194312503E+010     1.97101544528969E+003     7.11299536665692E+005     0.00000000000000E+000
  2.34106266563031E-006     1.92678917982456E+016     1.91803204116248E+016     3.06155879492994E+005     2.36069185381264E+015     8.89670459990606E+015     1.06938722109448E+008     1.04788657060379E+011     2.09424010590014E+003     7.55783873230897E+005     0.00000000000000E+000
  2.47526054578095E-006     1.92999380885912E+016     1.92108546453900E+016     3.06663554059663E+005     2.36460637229385E+015     8.89770575270713E+015     1.10335476647747E+008     1.10976968122808E+011     2.21756509453357E+003     8.00407749171393E+005     0.00000000000000E+000
  2.60945842593158E-006     1.93316986154976E+016     1.92425178446527E+016     3.07144707093506E+005     2.36831638983232E+015     8.89870486978129E+015     1.13726578171905E+008     1.17174831368392E+011     2.34104187835982E+003     8.45170911439825E+005     0.00000000000000E+000
  2.80643672369507E-006     1.93705877201035E+016     1.92794730836000E+016     3.07819403335480E+005     2.37351875511717E+015     8.90016770684904E+015     1.18693885268100E+008     1.26292972126274E+011     2.52262809589787E+003     9.11126905474633E+005     0.00000000000000E+000
  3.00341502145856E-006     1.94165492758469E+016     1.93237107649759E+016     3.08472085362727E+005     2.37855137433985E+015     8.90162616158418E+015     1.23649063317538E+008     1.35439762509025E+011     2.70470205431890E+003     9.77381649747471E+005     0.00000000000000E+000
  3.20039331922205E-006     1.94622704636853E+016     1.93685803553186E+016     3.09112874848850E+005     2.38349229322836E+015     8.90308024062934E+015     1.28592142217158E+008     1.44618033543878E+011     2.88731991723915E+003     1.04393434874523E+006     0.00000000000000E+000
  3.54272268557486E-006     1.95244877123896E+016     1.94285078779934E+016     3.10212914601726E+005     2.39197434044990E+015     8.90559691527185E+015     1.37154066999872E+008     1.60648443140178E+011     3.20607610173903E+003     1.16030239781454E+006     0.00000000000000E+000
  3.88505205192766E-006     1.96031728869278E+016     1.95054943624925E+016     3.11300573453489E+005     2.40036092194708E+015     8.90810046014564E+015     1.45679712620979E+008     1.76780252799164E+011     3.52659777274462E+003     1.27756334496202E+006     0.00000000000000E+000
  4.44988515282322E-006     1.97067684379699E+016     1.96061848109927E+016     3.13078492199128E+005     2.41406987103264E+015     8.91220268684022E+015     1.59667902076753E+008     2.03620694997362E+011     4.05933781627361E+003     1.47298057742861E+006     0.00000000000000E+000
  5.01471825371878E-006     1.98349642623971E+016     1.97314256745366E+016     3.14840813837524E+005     2.42765855561328E+015     8.91626957138776E+015     1.73558452397969E+008     2.30738648686541E+011     4.59689719276413E+003     1.67079868341397E+006     0.00000000000000E+000
  5.95262873271053E-006     2.00041733355180E+016     1.98967815642173E+016     3.17737130174900E+005     2.44999110129857E+015     8.92294517988052E+015     1.96409754165615E+008     2.76374484900472E+011     5.50000266295319E+003     2.00453842132666E+006     0.00000000000000E+000
  6.89053921170227E-006     2.02131290594171E+016     2.01022013207980E+016     3.20597908090370E+005     2.47204962152878E+015     8.92952505394131E+015     2.18996559039281E+008     3.22755357781676E+011     6.41592220286789E+003     2.34477258026608E+006     0.00000000000000E+000
  7.82844969069402E-006     2.04194635930794E+016     2.03052072832890E+016     3.23423097909082E+005     2.49383373324223E+015     8.93601034791680E+015     2.41322041491104E+008     3.69866268793250E+011     7.34431367912144E+003     2.69141680883756E+006     0.00000000000000E+000
  9.88469297966916E-006     2.07414304819111E+016     2.06213731212213E+016     3.29493526723348E+005     2.54064081661849E+015     8.94990463632756E+015     2.89372792237019E+008     4.75633826852853E+011     9.42171225952379E+003     3.47329890648871E+006     0.00000000000000E+000
  1.19409362686443E-005     2.11748919704589E+016     2.10490715804697E+016     3.35398135661666E+005     2.58616931544885E+015     8.96336256796698E+015     3.36217670672835E+008     5.84690770901574E+011     1.15540711582117E+004     4.28465799767188E+006     0.00000000000000E+000
  1.42926356675460E-005     2.16294525420847E+016     2.14979528520383E+016     3.41952386198585E+005     2.63670698476733E+015     8.97823040615134E+015     3.88345822509019E+008     7.13263590517486E+011     1.40559648265782E+004     5.24792351170339E+006     0.00000000000000E+000
  1.66443350664477E-005     2.21001148109950E+016     2.19631970360063E+016     3.48300697773256E+005     2.68565672399760E+015     8.99255515747929E+015     4.38972793926908E+008     8.45741291627385E+011     1.66207624801187E+004     6.24772230308548E+006     0.00000000000000E+000
  1.89960344653494E-005     2.25557058536526E+016     2.24138037684709E+016     3.54449450929004E+005     2.73306773148842E+015     9.00635345128478E+015     4.88144323867213E+008     9.81925205948213E+011     1.92440195765950E+004     7.28283869276489E+006     0.00000000000000E+000
  2.53860597835759E-005     2.33619320261337E+016     2.32105567461603E+016     3.70195803878718E+005     2.85448265287508E+015     9.04130891430259E+015     6.14736937584428E+008     1.36919102534760E+012     2.66340821374667E+004     1.02649285487212E+007     0.00000000000000E+000
  3.17760851018024E-005     2.44647776370293E+016     2.43030427585887E+016     3.84624766698330E+005     2.96573959647803E+015     9.07278238355195E+015     7.31697543864683E+008     1.77889150739283E+012     3.43469677168603E+004     1.34781730682395E+007     0.00000000000000E+000
  3.81661104200289E-005     2.54778904958129E+016     2.53070751886723E+016     3.97839801774058E+005     3.06763632805547E+015     9.10104278390104E+015     8.39765820948741E+008     2.20785812244256E+012     4.23140053783633E+004     1.69029154433163E+007     0.00000000000000E+000
  4.56619775988620E-005     2.64830434053349E+016     2.63033615643812E+016     4.11923598773774E+005     3.17623177037704E+015     9.13043472957635E+015     9.56126817660034E+008     2.73183341948683E+012     5.19031840630687E+004     2.11653386805839E+007     0.00000000000000E+000
  5.31578447776951E-005     2.74696647065391E+016     2.72816580753297E+016     4.24609073679073E+005     3.27404519453795E+015     9.15611462116208E+015     1.06220243263905E+009     3.27443074869466E+012     6.16757069508730E+004     2.56669689642319E+007     0.00000000000000E+000
  6.06537119565282E-005     2.83623044176259E+016     2.81668979971737E+016     4.36022676034622E+005     3.36205161301993E+015     9.17841268111992E+015     1.15890095377120E+009     3.83213472002153E+012     7.15598061995133E+004     3.03836958149124E+007     0.00000000000000E+000
  6.81495791353613E-005     2.91693112097535E+016     2.89673091041280E+016     4.46279381884738E+005     3.44113756976438E+015     9.19762974984825E+015     1.24704985894364E+009     4.40188228246532E+012     8.14944874930458E+004     3.52935686596108E+007     0.00000000000000E+000
  7.93125236166298E-005     3.00617779245739E+016     2.98522458107653E+016     4.59632787027037E+005     3.54410107154129E+015     9.22112305114153E+015     1.36408642038392E+009     5.26703629356455E+012     9.62740755900879E+004     4.29207256334235E+007     0.00000000000000E+000
  9.04754680978982E-005     3.09933360608117E+016     3.07763552568963E+016     4.70958809466808E+005     3.63143206948398E+015     9.23919704995290E+015     1.46605023688922E+009     6.14569581248978E+012     1.10915409403836E+005     5.08732642174786E+007     0.00000000000000E+000
  1.01638412579167E-004     3.17902251295364E+016     3.15668684373137E+016     4.80524659900143E+005     3.70519094073169E+015     9.25255604632224E+015     1.55487862465283E+009     7.03191606240133E+012     1.25313109387068E+005     5.91000186297447E+007     0.00000000000000E+000
  1.12801357060435E-004     3.24702409858490E+016     3.22414328986758E+016     4.88561608817532E+005     3.76716093883194E+015     9.26181123286160E+015     1.63225284553284E+009     7.92092792310697E+012     1.39387821664933E+005     6.75567074236916E+007     0.00000000000000E+000
  1.23964301541704E-004     3.30486887143900E+016     3.28151926369277E+016     4.95270100793608E+005     3.81888762841432E+015     9.26749376488935E+015     1.69963405603204E+009     8.80893069230457E+012     1.53081108583528E+005     7.62049749235784E+007     0.00000000000000E+000
  1.38481412595195E-004     3.36032466097267E+016     3.33650694832996E+016     5.02290673925686E+005     3.87302056980850E+015     9.27029315382562E+015     1.77438656658160E+009     9.95738834616895E+012     1.70251482255077E+005     8.76842055133152E+007     0.00000000000000E+000
  1.52998523648687E-004     3.41135656063020E+016     3.38711577779058E+016     5.07682779511801E+005     3.91459691722462E+015     9.26869608063869E+015     1.83676621230936E+009     1.10941361568565E+013     1.86648856551820E+005     9.93694273950587E+007     0.00000000000000E+000
  1.67515634702179E-004     3.45171723554667E+016     3.42713339774524E+016     5.11717897215021E+005     3.94570996413665E+015     9.26342879599053E+015     1.88877128064902E+009     1.22156259170767E+013     2.02242750511703E+005     1.11209092608364E+008     0.00000000000000E+000
  1.82032745755671E-004     3.48317048871480E+016     3.45830689623867E+016     5.14621977738330E+005     3.96810194458920E+015     9.25509787758497E+015     1.93207098693144E+009     1.33194066867335E+013     2.17023244186555E+005     1.23160556808047E+008     0.00000000000000E+000
  1.96549856809163E-004     3.50718320107192E+016     3.48209745733527E+016     5.16583259963503E+005     3.98322430869630E+015     9.24421044332143E+015     1.96806106248527E+009     1.44038609950696E+013     2.30995187858804E+005     1.35188579226984E+008     0.00000000000000E+000
  2.12381812729998E-004     3.52558485250984E+016     3.50031109959731E+016     5.17831745427935E+005     3.99285048365552E+015     9.22992105193975E+015     2.00035032553702E+009     1.55633777259886E+013     2.45329330127878E+005     1.48359121106785E+008     0.00000000000000E+000
  2.28213768650832E-004     3.53884537504651E+016     3.51342272398654E+016     5.18314314494183E+005     3.99657092236196E+015     9.21355373341723E+015     2.02659620442052E+009     1.66981073095232E+013     2.58749678892052E+005     1.61555300465027E+008     0.00000000000000E+000
  2.44045724571667E-004     3.54707491015665E+016     3.52154302075857E+016     5.18168947633725E+005     3.99544954817791E+015     9.19548423445696E+015     2.04783362419790E+009     1.78078558297194E+013     2.71291583475058E+005     1.74752397083988E+008     0.00000000000000E+000
  2.59877680492502E-004     3.55115898689937E+016     3.52554798263749E+016     5.17509199531362E+005     3.99036194498200E+015     9.17602298588587E+015     2.06491792711474E+009     1.88927672610841E+013     2.82994096025822E+005     1.87930538446995E+008     0.00000000000000E+000
  2.80975549543214E-004     3.55156964957373E+016     3.52588784637764E+016     5.15989362178920E+005     3.97864230382421E+015     9.14836151784298E+015     2.08243155183701E+009     2.03005955658570E+013     2.97354847512646E+005     2.05435531575283E+008     0.00000000000000E+000
  3.02073418593926E-004     3.54765632780735E+016     3.52194218124991E+016     5.13897494942386E+005     3.96251192347934E+015     9.11916773920378E+015     2.09515981467923E+009     2.16662873539475E+013     3.10394849491846E+005     2.22850168279267E+008     0.00000000000000E+000
  3.23171287644638E-004     3.53998199199854E+016     3.51426406130142E+016     5.11371142516631E+005     3.94303136697754E+015     9.08882282669211E+015     2.10415509544633E+009     2.29914075787917E+013     3.22209522302560E+005     2.40153467856344E+008     0.00000000000000E+000
  3.44269156695349E-004     3.52942327882374E+016     3.50372526082350E+016     5.08516315160998E+005     3.92101804540927E+015     9.05762201109871E+015     2.11023347873176E+009     2.42776042650505E+013     3.32889587926467E+005     2.57330696762126E+008     0.00000000000000E+000
  3.65367025746061E-004     3.51666460976137E+016     3.49100418928374E+016     5.05414561231742E+005     3.89710075197960E+015     9.02579345317968E+015     2.11402664755652E+009     2.55265045085709E+013     3.42519898388735E+005     2.74371936941895E+008     0.00000000000000E+000
  3.89041254750610E-004     3.50126894321680E+016     3.47566043062005E+016     5.01718215786721E+005     3.86859867271424E+015     8.98955068489716E+015     2.11617227854117E+009     2.68854808460869E+013     3.52174269051536E+005     2.93324377726769E+008     0.00000000000000E+000
  4.12715483755158E-004     3.48347306890067E+016     3.45793818332322E+016     4.97858630755920E+005     3.83883790504413E+015     8.95293382352611E+015     2.11659681701490E+009     2.82015917175134E+013     3.60708957253718E+005     3.12092616358765E+008     0.00000000000000E+000
  4.36389712759706E-004     3.46452656750917E+016     3.43907563818303E+016     4.93886665654970E+005     3.80821061043352E+015     8.91608731344287E+015     2.11570354746069E+009     2.94767515969843E+013     3.68217265304630E+005     3.30674920132170E+008     0.00000000000000E+000
  4.60063941764254E-004     3.44474584279266E+016     3.41938867816074E+016     4.89840728861901E+005     3.77701294364484E+015     8.87912084447415E+015     2.11380017242568E+009     3.07127223588657E+013     3.74784281361303E+005     3.49071768298982E+008     0.00000000000000E+000
  4.90143852162374E-004     3.42157233203773E+016     3.39632207622341E+016     4.84638061953159E+005     3.73689590002974E+015     8.83210748802092E+015     2.11028731814255E+009     3.22291002900411E+013     3.81891483456239E+005     3.72182248525022E+008     0.00000000000000E+000
  5.20223762560494E-004     3.39505931529272E+016     3.36994488201718E+016     4.79405787390685E+005     3.69655056142851E+015     8.78515915231643E+015     2.10587721389071E+009     3.36877929705145E+013     3.87747069047829E+005     3.95003458832806E+008     0.00000000000000E+000
  5.50303672958614E-004     3.36817041725023E+016     3.34319756632504E+016     4.74174578948313E+005     3.65621344378104E+015     8.73836512077590E+015     2.10082761409928E+009     3.50914862270199E+013     3.92478948609065E+005     4.17543852543429E+008     0.00000000000000E+000
  5.80383583356734E-004     3.34110286758332E+016     3.31627683963434E+016     4.68965476028853E+005     3.61604677552886E+015     8.69178698768483E+015     2.09532001968035E+009     3.64425623401605E+013     3.96201017504613E+005     4.39813002474897E+008     0.00000000000000E+000
  6.10463493754854E-004     3.31399689269022E+016     3.28932108278694E+016     4.63792698050634E+005     3.57616019843676E+015     8.64546656355603E+015     2.08948140392987E+009     3.77431428697272E+013     3.99014930161321E+005     4.61821041481157E+008     0.00000000000000E+000
  6.50548373631778E-004     3.28245441378762E+016     3.25794810535499E+016     4.56972455335160E+005     3.52357023731753E+015     8.58418906857153E+015     2.08134196247292E+009     3.94011626479621E+013     4.01509868577706E+005     4.90760995609531E+008     0.00000000000000E+000
  6.90633253508703E-004     3.24662465012052E+016     3.22232482470975E+016     4.50248702741973E+005     3.47172428439705E+015     8.52346401556642E+015     2.07292406662874E+009     4.09770845449076E+013     4.02744828590426E+005     5.19279071185631E+008     0.00000000000000E+000
  7.30718133385627E-004     3.21111446183159E+016     3.18702282013488E+016     4.43629676338134E+005     3.42068584634040E+015     8.46331585036404E+015     2.06432216753204E+009     4.24746386373651E+013     4.02886633794468E+005     5.47397998073643E+008     0.00000000000000E+000
  7.70803013262551E-004     3.17598018177196E+016     3.15209751373877E+016     4.37119752645802E+005     3.37048867008131E+015     8.40375748589432E+015     2.05559853464467E+009     4.38972523526593E+013     4.02081436190335E+005     5.75139115852179E+008     0.00000000000000E+000
  8.33833119435999E-004     3.13142467026369E+016     3.10779669790754E+016     4.27107814493605E+005     3.29328788617214E+015     8.31131016949539E+015     2.04172659237679E+009     4.59901759538993E+013     3.99199963563173E+005     6.18042086562902E+008     0.00000000000000E+000
  8.96863225609447E-004     3.07788793467923E+016     3.05459008872118E+016     4.17370818704186E+005     3.21820711468682E+015     8.22033451163197E+015     2.02775494302114E+009     4.79170405834810E+013     3.94711643882777E+005     6.60128183660948E+008     0.00000000000000E+000
  9.59893331782894E-004     3.02544217278564E+016     3.00247264845526E+016     4.07904920435478E+005     3.14521671249908E+015     8.13081688237262E+015     2.01374330305244E+009     4.96883304726175E+013     3.88967489235562E+005     7.01458678208113E+008     0.00000000000000E+000
  1.07370018899323E-003     2.95382336273860E+016     2.93128428227776E+016     3.91478218413118E+005     3.01855232548421E+015     7.97280233037550E+015     1.98843875811700E+009     5.25230589285713E+013     3.76309382319697E+005     7.74338865214663E+008     0.00000000000000E+000
  1.18750704620357E-003     2.86463668975643E+016     2.84267691012582E+016     3.75866209842566E+005     2.89816987887435E+015     7.81930196756622E+015     1.96318682924021E+009     5.49327162728112E+013     3.61750928552296E+005     8.45182817506778E+008     0.00000000000000E+000
  1.30131390341390E-003     2.77885098955662E+016     2.75745681631204E+016     3.61020877816809E+005     2.78369914189423E+015     7.67014561559866E+015     1.93802580852434E+009     5.69625305608498E+013     3.46173554257504E+005     9.14184617552937E+008     0.00000000000000E+000
  1.41512076062424E-003     2.69631734106703E+016     2.67547415541011E+016     3.46897921533124E+005     2.67479853487888E+015     7.52517239343273E+015     1.91299417422688E+009     5.86530401102258E+013     3.30187977172842E+005     9.81493792521181E+008     0.00000000000000E+000
  1.61287891809019E-003     2.58856505697190E+016     2.56842486338745E+016     3.23954253411690E+005     2.49788232985831E+015     7.28275907988152E+015     1.86990142762753E+009     6.08888981414223E+013     3.02570229666008E+005     1.09474982146256E+009     0.00000000000000E+000
  1.81063707555613E-003     2.45933293435223E+016     2.44008176907494E+016     3.02867832996911E+005     2.33528718111120E+015     7.05175021598824E+015     1.82741939862173E+009     6.23718054720329E+013     2.76225294413334E+005     1.20368406977546E+009     0.00000000000000E+000
  2.00839523302208E-003     2.33835231834115E+016     2.31994325436943E+016     2.83458908823541E+005     2.18562709594109E+015     6.83142489824113E+015     1.78562805374053E+009     6.32372172593451E+013     2.51779674134043E+005     1.30861754529439E+009     0.00000000000000E+000
  2.23122180010852E-003     2.21822690195880E+016     2.20065718975674E+016     2.63400309140976E+005     2.03095756920029E+015     6.59513292724031E+015     1.73944102839397E+009     6.36118394056620E+013     2.26777597905810E+005     1.42234441331001E+009     0.00000000000000E+000
  2.45404836719497E-003     2.09950516792376E+016     2.08277817233405E+016     2.45067018524165E+005     1.88959188385942E+015     6.37067696942508E+015     1.69426766764339E+009     6.34760388634348E+013     2.04392972114075E+005     1.53150080300545E+009     0.00000000000000E+000
  2.67687493428141E-003     1.98891186998993E+016     1.97297633197551E+016     2.28282548463103E+005     1.76016917076465E+015     6.15726343945747E+015     1.65015196108785E+009     6.29366550892219E+013     1.84410759920127E+005     1.63625082358567E+009     0.00000000000000E+000
  2.89970150136786E-003     1.88579499550676E+016     1.87060276036209E+016     2.12891420077729E+005     1.64149055358873E+015     5.95416383094037E+015     1.60712405032265E+009     6.20806533567941E+013     1.66602718634091E+005     1.73674559935684E+009     0.00000000000000E+000
  3.17837842185572E-003     1.77812058864659E+016     1.76370266056395E+016     1.95395252292776E+005     1.50658064453900E+015     5.71365448024246E+015     1.55486619186392E+009     6.06711714286243E+013     1.47055861406375E+005     1.85665875866942E+009     0.00000000000000E+000
  3.45705534234359E-003     1.66760256168098E+016     1.65399307573088E+016     1.79628906503540E+005     1.38500948133891E+015     5.48702850775569E+015     1.50434111589690E+009     5.89864315987817E+013     1.30153661859017E+005     1.97040176702478E+009     0.00000000000000E+000
  3.73573226283145E-003     1.56597630949371E+016     1.55311502033934E+016     1.65389437594380E+005     1.27521215162792E+015     5.27320123066622E+015     1.45553555877232E+009     5.71116203048705E+013     1.15511078369576E+005     2.07821145652816E+009     0.00000000000000E+000
  4.01440918331932E-003     1.47236835926275E+016     1.46020046938162E+016     1.52501622185593E+005     1.17583749644682E+015     5.07119513292465E+015     1.40842370798217E+009     5.51125715312638E+013     1.02789539854388E+005     2.18031033368808E+009     0.00000000000000E+000
  4.29308610380718E-003     1.38600823925521E+016     1.37448388738944E+016     1.40813595153656E+005     1.08571446724089E+015     4.88012667752075E+015     1.36297032646096E+009     5.30400588023664E+013     9.17066797374232E+004     2.27691673167014E+009     0.00000000000000E+000
  4.59281442452082E-003     1.30337551679460E+016     1.29246875284153E+016     1.29430879375771E+005     9.97945989380464E+014     4.68591562490684E+015     1.31588531271479E+009     5.07733950134286E+013     8.13482189365736E+004     2.37493600916285E+009     0.00000000000000E+000
  4.89254274523446E-003     1.22443998008566E+016     1.21412816491152E+016     1.19140540090845E+005     9.18600848194971E+014     4.50252542938237E+015     1.27060915242888E+009     4.85034343505577E+013     7.23678255985594E+004     2.46710731028723E+009     0.00000000000000E+000
  5.19227106594810E-003     1.15170669957953E+016     1.14194614657985E+016     1.09818925869435E+005     8.46725543934893E+014     4.32914053803551E+015     1.22707850704667E+009     4.62574339556665E+013     6.45579010279529E+004     2.55367741889603E+009     0.00000000000000E+000
  5.49199938666174E-003     1.08458187384822E+016     1.07533280675646E+016     1.01358607125194E+005     7.81491665118812E+014     4.16502267924697E+015     1.18522852653851E+009     4.40553613845157E+013     5.77453487994769E+004     2.63488440552848E+009     0.00000000000000E+000
  5.87362875678955E-003     1.01454345278315E+016     1.00582697406489E+016     9.16864296163880E+004     7.06914072186217E+014     3.96842037682951E+015     1.13427176868366E+009     4.13373091242704E+013     5.02895518976052E+004     2.73088194285661E+009     0.00000000000000E+000
  6.25525812691735E-003     9.42898677589702E+015     9.34735032803766E+015     8.30935174505545E+004     6.40658589024294E+014     3.78451887172956E+015     1.08579858295406E+009     3.87331108513162E+013     4.39746333635492E+004     2.81901208117059E+009     0.00000000000000E+000
  6.63688749704516E-003     8.77806407070304E+015     8.70148312443061E+015     7.54391252959294E+004     5.81639900377810E+014     3.61221337779758E+015     1.03967673021464E+009     3.62542858807612E+013     3.86035626631006E+004     2.89970667375604E+009     0.00000000000000E+000
  7.01851686717297E-003     8.18533199926842E+015     8.11338339348874E+015     6.86036545242902E+004     5.28935759457811E+014     3.45052030319595E+015     9.95778385409797E+008     3.39065140147226E+013     3.40164601025932E+004     2.97337473740288E+009     0.00000000000000E+000
  7.40014623730078E-003     7.64437836383622E+015     7.57668505645707E+015     6.24850918422421E+004     4.81759525692065E+014     3.29856218692140E+015     9.53981374264081E+008     3.16913645879195E+013     3.00834415230837E+004     3.04040396441778E+009     0.00000000000000E+000
  7.76349399884413E-003     7.16090819180343E+015     7.09704669974899E+015     5.72457728707945E+004     4.41362779238604E+014     3.16220969579349E+015     9.16033081843947E+008     2.97043929548567E+013     2.68496067160638E+004     3.09838921046874E+009     0.00000000000000E+000
  8.12684176038748E-003     6.72757918573392E+015     6.66716715381819E+015     5.25119497229966E+004     4.04863740170117E+014     3.03335793257685E+015     8.79789163727374E+008     2.78336652314261E+013     2.40372140473570E+004     3.15099046995826E+009     0.00000000000000E+000
  8.49018952193083E-003     6.32813206362445E+015     6.27091807237034E+015     4.82271251838555E+004     3.71826755742775E+014     2.91145541720675E+015     8.45159711369731E+008     2.60752986284382E+013     2.15835134864512E+004     3.19849282026954E+009     0.00000000000000E+000
  8.85353728347419E-003     5.95932707047685E+015     5.90508409768984E+015     4.43420592552543E+004     3.41872136030590E+014     2.79600189642843E+015     8.12059938131318E+008     2.44246997390080E+013     1.94360822965102E+004     3.24116670207928E+009     0.00000000000000E+000
  9.26605465637216E-003     5.59642625375807E+015     5.54511329128462E+015     4.03615361723190E+004     3.11181660285222E+014     2.67216800131701E+015     7.76234126004944E+008     2.26749972889927E+013     1.73139718246363E+004     3.28408706997522E+009     0.00000000000000E+000
  9.67857202927013E-003     5.24142861762627E+015     5.19301164295375E+015     3.67862225475867E+004     2.83615537502123E+014     2.55545966503255E+015     7.42167289976759E+008     2.10500476657099E+013     1.54767711357738E+004     3.32146924347773E+009     0.00000000000000E+000
  1.00910894021681E-002     4.91544167456804E+015     4.86970155238731E+015     3.35688023049356E+004     2.58808920107697E+014     2.44533340348642E+015     7.09756712560617E+008     1.95420733653931E+013     1.38803608602461E+004     3.35364794954665E+009     0.00000000000000E+000
  1.05036067750661E-002     4.61554194071840E+015     4.57228039431950E+015     3.06682812935205E+004     2.36445710320527E+014     2.34129852840063E+015     6.78906552901807E+008     1.81434018863890E+013     1.24881922554561E+004     3.38093855100007E+009     0.00000000000000E+000
  1.09161241479640E-002     4.33913986539844E+015     4.29817787107589E+015     2.80490405399244E+004     2.16251259329642E+014     2.24291125737795E+015     6.49527559247846E+008     1.68465966312581E+013     1.12698842262835E+004     3.40363823219212E+009     0.00000000000000E+000
  1.13522591812559E-002     4.07707805927844E+015     4.03830713181263E+015     2.55513800254998E+004     1.96994257984244E+014     2.14458676977796E+015     6.19974336004255E+008     1.55784300476753E+013     1.01428719078567E+004     3.42295524040864E+009     0.00000000000000E+000
  1.17883942145478E-002     3.82873467494195E+015     3.79205774224279E+015     2.33014910029241E+004     1.79647629036157E+014     2.05169332270738E+015     5.91881124259500E+008     1.44081783829229E+013     9.15693379213765E+003     3.43776559903824E+009     0.00000000000000E+000
  1.22245292478396E-002     3.59971376393738E+015     3.56498131147001E+015     2.12715676135457E+004     1.63996973289718E+014     1.96383998425276E+015     5.65162974663406E+008     1.33283433615681E+013     8.29129029490860E+003     3.44836247716612E+009     0.00000000000000E+000
  1.26606642811315E-002     3.38817163368659E+015     3.35524728432392E+015     1.94373450685918E+004     1.49855196540024E+014     1.88067148550700E+015     5.39740943170219E+008     1.23319180075626E+013     7.52858325965031E+003     3.45502168411421E+009     0.00000000000000E+000
